categories,diseases,Symptoms,Related Diseases
Gastrointestinal diseases,"Intellectual Developmental Disorder, Autosomal Dominant ","patent ductus arteriosus
",
Gastrointestinal diseases,"Intellectual Developmental Disorder, Autosomal Dominant ","deeply set eye
",
Gastrointestinal diseases,"Intellectual Developmental Disorder, Autosomal Dominant ","bulbous nose
",
Gastrointestinal diseases,"Intellectual Developmental Disorder, Autosomal Dominant ","wide mouth
",
Gastrointestinal diseases,"Intellectual Developmental Disorder, Autosomal Dominant ","severe global developmental delay
",
Gastrointestinal diseases,"Intellectual Developmental Disorder, Autosomal Dominant ","sparse hair
",
Gastrointestinal diseases,"Intellectual Developmental Disorder, Autosomal Dominant ","astigmatism
",
Gastrointestinal diseases,"Intellectual Developmental Disorder, Autosomal Dominant ","feeding difficulties
",
Gastrointestinal diseases,"Intellectual Developmental Disorder, Autosomal Dominant ","recurrent infections
",
Gastrointestinal diseases,"Intellectual Developmental Disorder, Autosomal Dominant ","narrow palm
",
Gastrointestinal diseases,"Intellectual Developmental Disorder, Autosomal Dominant ","posteriorly rotated ears
",
Gastrointestinal diseases,"Intellectual Developmental Disorder, Autosomal Dominant ","absent earlobe
",
Gastrointestinal diseases,"Intellectual Developmental Disorder, Autosomal Dominant ","cerebral visual impairment
",
Gastrointestinal diseases,"Intellectual Developmental Disorder, Autosomal Dominant ","2-3 toe syndactyly
",
Gastrointestinal diseases,"Intellectual Developmental Disorder, Autosomal Dominant ","poor speech
",
Gastrointestinal diseases,"Intellectual Developmental Disorder, Autosomal Dominant ","joint contracture of the 5th finger
",
Gastrointestinal diseases,"Intellectual Developmental Disorder, Autosomal Dominant ","urinary incontinence
",
Gastrointestinal diseases,"Intellectual Developmental Disorder, Autosomal Dominant ","hypermetropia
",
Gastrointestinal diseases,"Intellectual Developmental Disorder, Autosomal Dominant ","broad hallux
",
Gastrointestinal diseases,"Intellectual Developmental Disorder, Autosomal Dominant ","periorbital fullness
",
Gastrointestinal diseases,"Intellectual Developmental Disorder, Autosomal Dominant ","intellectual disability
",
Gastrointestinal diseases,"Intellectual Developmental Disorder, Autosomal Dominant ","scoliosis
",
Gastrointestinal diseases,"Intellectual Developmental Disorder, Autosomal Dominant ","hypotonia
",
Gastrointestinal diseases,"Intellectual Developmental Disorder, Autosomal Dominant ","global developmental delay
",
Gastrointestinal diseases,"Intellectual Developmental Disorder, Autosomal Dominant ","pectus carinatum
",
Gastrointestinal diseases,"Intellectual Developmental Disorder, Autosomal Dominant ","brachycephaly
",
Gastrointestinal diseases,"Intellectual Developmental Disorder, Autosomal Dominant ","low-set ears
",
Gastrointestinal diseases,"Intellectual Developmental Disorder, Autosomal Dominant ","pectus excavatum
",
Gastrointestinal diseases,"Intellectual Developmental Disorder, Autosomal Dominant ","arachnodactyly
",
Gastrointestinal diseases,"Intellectual Developmental Disorder, Autosomal Dominant ","clinodactyly of the 5th finger
",
Gastrointestinal diseases,"Intellectual Developmental Disorder, Autosomal Dominant ","toe clinodactyly
",
Gastrointestinal diseases,"Intellectual Developmental Disorder, Autosomal Dominant ","plagiocephaly
",
Gastrointestinal diseases,"Intellectual Developmental Disorder, Autosomal Dominant ","infantile spasms
",
Gastrointestinal diseases,"Intellectual Developmental Disorder, Autosomal Dominant ","sparse hair
",
Gastrointestinal diseases,"Intellectual Developmental Disorder, Autosomal Dominant ","transposition of the great arteries
",
Gastrointestinal diseases,"Intellectual Developmental Disorder, Autosomal Dominant ","autistic behavior
",
Gastrointestinal diseases,"Intellectual Developmental Disorder, Autosomal Dominant ","aortic root aneurysm
",
Gastrointestinal diseases,"Intellectual Developmental Disorder, Autosomal Dominant ","secundum atrial septal defect
",
Gastrointestinal diseases,"Intellectual Developmental Disorder, Autosomal Dominant ","cerebral cavernous malformation
",
Gastrointestinal diseases,"Intellectual Developmental Disorder, Autosomal Dominant ","global developmental delay
",
Gastrointestinal diseases,"Intellectual Developmental Disorder, Autosomal Dominant ","delayed speech and language development
",
Gastrointestinal diseases,"Intellectual Developmental Disorder, Autosomal Dominant ","short stature
",
Gastrointestinal diseases,"Intellectual Developmental Disorder, Autosomal Dominant ","intellectual disability, severe
",
Gastrointestinal diseases,"Intellectual Developmental Disorder, Autosomal Dominant ","strabismus
",
Gastrointestinal diseases,"Intellectual Developmental Disorder, Autosomal Dominant ","flat face
",
Gastrointestinal diseases,"Intellectual Developmental Disorder, Autosomal Dominant ","myopia
",
Gastrointestinal diseases,"Intellectual Developmental Disorder, Autosomal Dominant ","highly arched eyebrow
",
Gastrointestinal diseases,"Intellectual Developmental Disorder, Autosomal Dominant ","sacral dimple
",
Gastrointestinal diseases,"Intellectual Developmental Disorder, Autosomal Dominant ","short foot
",
Gastrointestinal diseases,"Intellectual Developmental Disorder, Autosomal Dominant ","short palm
",
Gastrointestinal diseases,"Intellectual Developmental Disorder, Autosomal Dominant ","self-mutilation
",
Gastrointestinal diseases,"Intellectual Developmental Disorder, Autosomal Dominant ","long palpebral fissure
",
Gastrointestinal diseases,"Intellectual Developmental Disorder, Autosomal Dominant ","poor speech
",
Gastrointestinal diseases,"Intellectual Developmental Disorder, Autosomal Dominant ","fragile nails
",
Gastrointestinal diseases,"Intellectual Developmental Disorder, Autosomal Dominant ","narrow forehead
",
Gastrointestinal diseases,"Intellectual Developmental Disorder, Autosomal Dominant ","macrocephaly
",
Gastrointestinal diseases,"Intellectual Developmental Disorder, Autosomal Dominant ","low-set ears
",
Gastrointestinal diseases,"Intellectual Developmental Disorder, Autosomal Dominant ","brachydactyly
",
Gastrointestinal diseases,"Intellectual Developmental Disorder, Autosomal Dominant ","long philtrum
",
Gastrointestinal diseases,"Intellectual Developmental Disorder, Autosomal Dominant ","protruding ear
",
Gastrointestinal diseases,"Intellectual Developmental Disorder, Autosomal Dominant ","high forehead
",
Gastrointestinal diseases,"Intellectual Developmental Disorder, Autosomal Dominant ","generalized hypotonia
",
Gastrointestinal diseases,"Intellectual Developmental Disorder, Autosomal Dominant ","mild short stature
",
Gastrointestinal diseases,"Intellectual Developmental Disorder, Autosomal Dominant ","facial hypotonia
",
Gastrointestinal diseases,"Intellectual Developmental Disorder, Autosomal Dominant ","flat forehead
",
Gastrointestinal diseases,"Intellectual Developmental Disorder, Autosomal Recessive ","intellectual disability
",
Gastrointestinal diseases,"Intellectual Developmental Disorder, Autosomal Recessive ","narrow palate
",
Gastrointestinal diseases,"Intellectual Developmental Disorder, Autosomal Recessive ","delayed speech and language development
",
Gastrointestinal diseases,"Intellectual Developmental Disorder, Autosomal Recessive ","intention tremor
",
Gastrointestinal diseases,"Intellectual Developmental Disorder, Autosomal Recessive ","seizure
",
Gastrointestinal diseases,"Intellectual Developmental Disorder, Autosomal Recessive ","tremor
",
Gastrointestinal diseases,"Intellectual Developmental Disorder, Autosomal Recessive ","myoclonus
",
Gastrointestinal diseases,"Intellectual Developmental Disorder, Autosomal Recessive ","dystonia
",
Gastrointestinal diseases,"Intellectual Developmental Disorder, Autosomal Recessive ","intellectual disability
",
Gastrointestinal diseases,"Intellectual Developmental Disorder, Autosomal Recessive ","global developmental delay
",
Gastrointestinal diseases,"Intellectual Developmental Disorder, Autosomal Recessive ","intellectual disability
",
Gastrointestinal diseases,"Candidiasis, Familial, ","chronic mucocutaneous candidiasis
",
Gastrointestinal diseases,"Intellectual Developmental Disorder, Autosomal Recessive ","intellectual disability, severe
",
Gastrointestinal diseases,"Intellectual Developmental Disorder, Autosomal Recessive ","nystagmus
",
Gastrointestinal diseases,"Intellectual Developmental Disorder, Autosomal Recessive ","strabismus
",
Gastrointestinal diseases,"Intellectual Developmental Disorder, Autosomal Recessive ","babinski sign
",
Gastrointestinal diseases,"Intellectual Developmental Disorder, Autosomal Recessive ","hyperactive deep tendon reflexes
",
Gastrointestinal diseases,"Intellectual Developmental Disorder, Autosomal Recessive ","intellectual disability
",
Gastrointestinal diseases,"Intellectual Developmental Disorder, Autosomal Recessive ","hypotonia
",
Gastrointestinal diseases,"Intellectual Developmental Disorder, Autosomal Recessive ","global developmental delay
",
Gastrointestinal diseases,"Intellectual Developmental Disorder, Autosomal Recessive ","delayed speech and language development
",
Gastrointestinal diseases,"Intellectual Developmental Disorder, Autosomal Recessive ","abnormal facial shape
",
Gastrointestinal diseases,"Intellectual Developmental Disorder, Autosomal Recessive ","attention deficit hyperactivity disorder
",
Gastrointestinal diseases,"Intellectual Developmental Disorder, Autosomal Recessive ","epicanthus
",
Gastrointestinal diseases,"Intellectual Developmental Disorder, Autosomal Recessive ","joint laxity
",
Gastrointestinal diseases,"Intellectual Developmental Disorder, Autosomal Recessive ","gait ataxia
",
Gastrointestinal diseases,"Intellectual Developmental Disorder, Autosomal Recessive ","autistic behavior
",
Gastrointestinal diseases,"Intellectual Developmental Disorder, Autosomal Recessive ","aggressive behavior
",
Gastrointestinal diseases,"Intellectual Developmental Disorder, Autosomal Recessive ","shyness
",
Gastrointestinal diseases,"Intellectual Developmental Disorder, Autosomal Recessive ","generalized hypotonia
",
Gastrointestinal diseases,"Intellectual Developmental Disorder, Autosomal Dominant ","intellectual disability
",
Gastrointestinal diseases,"Intellectual Developmental Disorder, Autosomal Dominant ","seizure
",
Gastrointestinal diseases,"Intellectual Developmental Disorder, Autosomal Dominant ","sleep disturbance
",
Gastrointestinal diseases,"Intellectual Developmental Disorder, Autosomal Dominant ","dysarthria
",
Gastrointestinal diseases,"Intellectual Developmental Disorder, Autosomal Dominant ","hypothyroidism
",
Gastrointestinal diseases,"Intellectual Developmental Disorder, Autosomal Dominant ","global developmental delay
",
Gastrointestinal diseases,"Intellectual Developmental Disorder, Autosomal Dominant ","recurrent respiratory infections
",
Gastrointestinal diseases,"Intellectual Developmental Disorder, Autosomal Dominant ","thick vermilion border
",
Gastrointestinal diseases,"Intellectual Developmental Disorder, Autosomal Dominant ","gastroesophageal reflux
",
Gastrointestinal diseases,"Intellectual Developmental Disorder, Autosomal Dominant ","absent speech
",
Gastrointestinal diseases,"Intellectual Developmental Disorder, Autosomal Dominant ","attention deficit hyperactivity disorder
",
Gastrointestinal diseases,"Intellectual Developmental Disorder, Autosomal Dominant ","obsessive-compulsive behavior
",
Gastrointestinal diseases,"Intellectual Developmental Disorder, Autosomal Dominant ","telecanthus
",
Gastrointestinal diseases,"Intellectual Developmental Disorder, Autosomal Dominant ","bipolar affective disorder
",
Gastrointestinal diseases,"Intellectual Developmental Disorder, Autosomal Dominant ","astigmatism
",
Gastrointestinal diseases,"Intellectual Developmental Disorder, Autosomal Dominant ","delayed gross motor development
",
Gastrointestinal diseases,"Intellectual Developmental Disorder, Autosomal Dominant ","autistic behavior
",
Gastrointestinal diseases,"Intellectual Developmental Disorder, Autosomal Dominant ","posterior plagiocephaly
",
Gastrointestinal diseases,"Intellectual Developmental Disorder, Autosomal Dominant ","motor tics
",
Gastrointestinal diseases,"Intellectual Developmental Disorder, Autosomal Dominant ","delayed fine motor development
",
Gastrointestinal diseases,"Intellectual Developmental Disorder, Autosomal Recessive ","seizure
",
Gastrointestinal diseases,"Intellectual Developmental Disorder, Autosomal Recessive ","spasticity
",
Gastrointestinal diseases,"Intellectual Developmental Disorder, Autosomal Recessive ","macrotia
",
Gastrointestinal diseases,"Intellectual Developmental Disorder, Autosomal Recessive ","delayed speech and language development
",
Gastrointestinal diseases,"Intellectual Developmental Disorder, Autosomal Recessive ","microcephaly
",
Gastrointestinal diseases,"Intellectual Developmental Disorder, Autosomal Recessive ","intellectual disability, severe
",
