categories,diseases,Symptoms,Related Diseases
Blood diseases,"Hypereosinophilic Syndrome, Idiopathic","behavioral abnormality
58
30",
Blood diseases,"Hypereosinophilic Syndrome, Idiopathic","arthritis
58
30",
Blood diseases,"Hypereosinophilic Syndrome, Idiopathic","malabsorption
58
30",
Blood diseases,"Hypereosinophilic Syndrome, Idiopathic","feeding difficulties in infancy
58
30",
Blood diseases,"Hypereosinophilic Syndrome, Idiopathic","vomiting
58
30",
Blood diseases,"Hypereosinophilic Syndrome, Idiopathic","skeletal muscle atrophy
58
30",
Blood diseases,"Hypereosinophilic Syndrome, Idiopathic","congestive heart failure
58
30",
Blood diseases,"Hypereosinophilic Syndrome, Idiopathic","elevated hepatic transaminase
58
30",
Blood diseases,"Hypereosinophilic Syndrome, Idiopathic","thrombocytopenia
58
30",
Blood diseases,"Hypereosinophilic Syndrome, Idiopathic","asthma
58
30",
Blood diseases,"Hypereosinophilic Syndrome, Idiopathic","dilated cardiomyopathy
58
30",
Blood diseases,"Hypereosinophilic Syndrome, Idiopathic","supraventricular arrhythmia
58
30",
Blood diseases,"Hypereosinophilic Syndrome, Idiopathic","abdominal pain
58
30",
Blood diseases,"Hypereosinophilic Syndrome, Idiopathic","transient ischemic attack
58
30",
Blood diseases,"Hypereosinophilic Syndrome, Idiopathic","arthralgia
58
30",
Blood diseases,"Hypereosinophilic Syndrome, Idiopathic","myalgia
58
30",
Blood diseases,"Hypereosinophilic Syndrome, Idiopathic","joint swelling
58
30",
Blood diseases,"Hypereosinophilic Syndrome, Idiopathic","paresthesia
58
30",
Blood diseases,"Hypereosinophilic Syndrome, Idiopathic","cough
58
30",
Blood diseases,"Hypereosinophilic Syndrome, Idiopathic","peripheral neuropathy
58
30",
Blood diseases,"Hypereosinophilic Syndrome, Idiopathic","chest pain
58
30",
Blood diseases,"Hypereosinophilic Syndrome, Idiopathic","chronic diarrhea
58
30",
Blood diseases,"Hypereosinophilic Syndrome, Idiopathic","eczema
58
30",
Blood diseases,"Hypereosinophilic Syndrome, Idiopathic","urticaria
58
30",
Blood diseases,"Hypereosinophilic Syndrome, Idiopathic","intracranial hemorrhage
58
30",
Blood diseases,"Hypereosinophilic Syndrome, Idiopathic","memory impairment
58
30",
Blood diseases,"Hypereosinophilic Syndrome, Idiopathic","pulmonary embolism
58
30",
Blood diseases,"Hypereosinophilic Syndrome, Idiopathic","papule
58
30",
Blood diseases,"Hypereosinophilic Syndrome, Idiopathic","cutis marmorata
58
30",
Blood diseases,"Hypereosinophilic Syndrome, Idiopathic","pruritus
58
30",
Blood diseases,"Hypereosinophilic Syndrome, Idiopathic","erythroderma
58
30",
Blood diseases,"Hypereosinophilic Syndrome, Idiopathic","encephalopathy
58
30",
Blood diseases,"Hypereosinophilic Syndrome, Idiopathic","pleural effusion
58
30",
Blood diseases,"Hypereosinophilic Syndrome, Idiopathic","dementia
58
30",
Blood diseases,"Hypereosinophilic Syndrome, Idiopathic","pulmonary fibrosis
58
30",
Blood diseases,"Hypereosinophilic Syndrome, Idiopathic","hepatosplenomegaly
58
30",
Blood diseases,Lesch-Nyhan Syndrome,"spasticity
58
30",
Blood diseases,Lesch-Nyhan Syndrome,"behavioral abnormality
58
30",
Blood diseases,Lesch-Nyhan Syndrome,"intellectual disability, mild
58
30",
Blood diseases,Lesch-Nyhan Syndrome,"hyperuricemia
58
30",
Blood diseases,Lesch-Nyhan Syndrome,"abnormality of movement
58
30",
Blood diseases,Lesch-Nyhan Syndrome,"hemiplegia/hemiparesis
58
30",
Blood diseases,Lesch-Nyhan Syndrome,"intellectual disability, moderate
58
30",
Blood diseases,Lesch-Nyhan Syndrome,"gout
58
30",
Blood diseases,Lesch-Nyhan Syndrome,"renal insufficiency
58
30",
Blood diseases,Lesch-Nyhan Syndrome,"anemia
58
30",
Blood diseases,Lesch-Nyhan Syndrome,"hematuria
58
30",
Blood diseases,Lesch-Nyhan Syndrome,"intellectual disability
30",
Blood diseases,Lesch-Nyhan Syndrome,"seizure
30",
Blood diseases,Lesch-Nyhan Syndrome,"hypotonia
30",
Blood diseases,Lesch-Nyhan Syndrome,"self-injurious behavior
30",
Blood diseases,Lesch-Nyhan Syndrome,"global developmental delay
30",
Blood diseases,Lesch-Nyhan Syndrome,"nephrocalcinosis
30",
Blood diseases,Lesch-Nyhan Syndrome,"hip dislocation
30",
Blood diseases,Lesch-Nyhan Syndrome,"poor head control
30",
Blood diseases,Lesch-Nyhan Syndrome,"hyperreflexia
30",
Blood diseases,Lesch-Nyhan Syndrome,"dysarthria
30",
Blood diseases,Lesch-Nyhan Syndrome,"dysphagia
30",
Blood diseases,Lesch-Nyhan Syndrome,"short stature
30",
Blood diseases,Lesch-Nyhan Syndrome,"vomiting
30",
Blood diseases,Lesch-Nyhan Syndrome,"nephrolithiasis
30",
Blood diseases,Lesch-Nyhan Syndrome,"motor delay
30",
Blood diseases,Lesch-Nyhan Syndrome,"abnormality of extrapyramidal motor function
30",
Blood diseases,Lesch-Nyhan Syndrome,"dystonia
30",
Blood diseases,Lesch-Nyhan Syndrome,"testicular atrophy
30",
Blood diseases,Lesch-Nyhan Syndrome,"choreoathetosis
30",
Blood diseases,Lesch-Nyhan Syndrome,"megaloblastic anemia
30",
Blood diseases,Lesch-Nyhan Syndrome,"opisthotonus
30",
Blood diseases,Lesch-Nyhan Syndrome,"hyperuricosuria
30",
Blood diseases,Lesch-Nyhan Syndrome,"podagra
30",
Blood diseases,Atherosclerosis Susceptibility,"hypertriglyceridemia
30",
Blood diseases,Atherosclerosis Susceptibility,"myocardial infarction
30",
Blood diseases,Atherosclerosis Susceptibility,"decreased hdl cholesterol concentration
30",
Blood diseases,Von Willebrand's Disease,"abnormal platelet function
58
30",
Blood diseases,Von Willebrand's Disease,"abnormality of coagulation
58
30",
Blood diseases,Von Willebrand's Disease,"abnormal mitral valve morphology
58
30",
Blood diseases,Von Willebrand's Disease,"venous insufficiency
58
30",
Blood diseases,Von Willebrand's Disease,"deviation of finger
58
30",
Blood diseases,Von Willebrand's Disease,"abnormality of thrombocytes
58",
Blood diseases,"Hyperinsulinemic Hypoglycemia, Familial, ","hyperinsulinemic hypoglycemia
58
30",
Blood diseases,"Hyperinsulinemic Hypoglycemia, Familial, ","fasting hypoglycemia
58
30",
Blood diseases,"Hyperinsulinemic Hypoglycemia, Familial, ","hypoketotic hypoglycemia
58
30",
Blood diseases,"Hyperinsulinemic Hypoglycemia, Familial, ","increased c-peptide level
58
30",
Blood diseases,"Hyperinsulinemic Hypoglycemia, Familial, ","excessive insulin response to glucagon test
58
30",
Blood diseases,"Hyperinsulinemic Hypoglycemia, Familial, ","decreased circulating free fatty acid level
58
30",
Blood diseases,"Hyperinsulinemic Hypoglycemia, Familial, ","pallor
58
30",
Blood diseases,"Hyperinsulinemic Hypoglycemia, Familial, ","large for gestational age
58
30",
Blood diseases,"Hyperinsulinemic Hypoglycemia, Familial, ","tachycardia
58
30",
Blood diseases,"Hyperinsulinemic Hypoglycemia, Familial, ","drowsiness
58
30",
Blood diseases,"Hyperinsulinemic Hypoglycemia, Familial, ","agitation
58
30",
Blood diseases,"Hyperinsulinemic Hypoglycemia, Familial, ","palpitations
58
30",
Blood diseases,"Hyperinsulinemic Hypoglycemia, Familial, ","episodic hyperhidrosis
58
30",
Blood diseases,"Hyperinsulinemic Hypoglycemia, Familial, ","hypoglycemic seizures
58
30",
Blood diseases,"Hyperinsulinemic Hypoglycemia, Familial, ","neurodevelopmental abnormality
58
30",
Blood diseases,"Hyperinsulinemic Hypoglycemia, Familial, ","diffuse pancreatic islet hyperplasia
58
30",
Blood diseases,"Hyperinsulinemic Hypoglycemia, Familial, ","focal pancreatic islet hyperplasia
58
30",
Blood diseases,"Hyperinsulinemic Hypoglycemia, Familial, ","hepatomegaly
58
30",
Blood diseases,"Hyperinsulinemic Hypoglycemia, Familial, ","hypertrophic cardiomyopathy
58
30",
Blood diseases,"Hyperinsulinemic Hypoglycemia, Familial, ","lethargy
58
30",
Blood diseases,"Hyperinsulinemic Hypoglycemia, Familial, ","feeding difficulties
58
30",
Blood diseases,"Hyperinsulinemic Hypoglycemia, Familial, ","syncope
58
30",
Blood diseases,"Hyperinsulinemic Hypoglycemia, Familial, ","status epilepticus
58
30",
Blood diseases,"Hyperinsulinemic Hypoglycemia, Familial, ","loss of consciousness
58
30",
Blood diseases,"Hyperinsulinemic Hypoglycemia, Familial, ","polyphagia
58
30",
Blood diseases,"Hyperinsulinemic Hypoglycemia, Familial, ","hypoglycemic coma
58
30",
Blood diseases,"Hyperinsulinemic Hypoglycemia, Familial, ","type i diabetes mellitus
58
30",
Blood diseases,"Hyperinsulinemic Hypoglycemia, Familial, ","intellectual disability
30",
Blood diseases,"Hyperinsulinemic Hypoglycemia, Familial, ","hyperinsulinemia
58",
Blood diseases,"Hyperinsulinemic Hypoglycemia, Familial, ","pancreatic islet-cell hyperplasia
30",
Blood diseases,Myelodysplastic Syndrome,"myelodysplasia
30",
Blood diseases,"Hyperinsulinemic Hypoglycemia, Familial, ","hyperinsulinemic hypoglycemia
58
30",
Blood diseases,"Hyperinsulinemic Hypoglycemia, Familial, ","recurrent hypoglycemia
58
30",
Blood diseases,"Hyperinsulinemic Hypoglycemia, Familial, ","fasting hypoglycemia
58
30",
Blood diseases,"Hyperinsulinemic Hypoglycemia, Familial, ","hypoketotic hypoglycemia
58
30",
Blood diseases,"Hyperinsulinemic Hypoglycemia, Familial, ","increased c-peptide level
58
30",
Blood diseases,"Hyperinsulinemic Hypoglycemia, Familial, ","excessive insulin response to glucagon test
58
30",
Blood diseases,"Hyperinsulinemic Hypoglycemia, Familial, ","abnormal response to glucagon stimulation test
58
30",
Blood diseases,"Hyperinsulinemic Hypoglycemia, Familial, ","pallor
58
30",
Blood diseases,"Hyperinsulinemic Hypoglycemia, Familial, ","large for gestational age
58
30",
Blood diseases,"Hyperinsulinemic Hypoglycemia, Familial, ","tachycardia
58
30",
Blood diseases,"Hyperinsulinemic Hypoglycemia, Familial, ","drowsiness
58
30",
Blood diseases,"Hyperinsulinemic Hypoglycemia, Familial, ","agitation
58
30",
Blood diseases,"Hyperinsulinemic Hypoglycemia, Familial, ","palpitations
58
30",
Blood diseases,"Hyperinsulinemic Hypoglycemia, Familial, ","abnormal oral glucose tolerance
58
30",
Blood diseases,"Hyperinsulinemic Hypoglycemia, Familial, ","episodic hyperhidrosis
58
30",
Blood diseases,"Hyperinsulinemic Hypoglycemia, Familial, ","hypoglycemic seizures
58
30",
Blood diseases,"Hyperinsulinemic Hypoglycemia, Familial, ","neurodevelopmental abnormality
58
30",
Blood diseases,"Hyperinsulinemic Hypoglycemia, Familial, ","diffuse pancreatic islet hyperplasia
58
30",
Blood diseases,"Hyperinsulinemic Hypoglycemia, Familial, ","decreased circulating free fatty acid level
58
30",
Blood diseases,"Hyperinsulinemic Hypoglycemia, Familial, ","focal pancreatic islet hyperplasia
58
30",
Blood diseases,"Hyperinsulinemic Hypoglycemia, Familial, ","elevated circulating growth hormone concentration
30",
Blood diseases,"Hyperinsulinemic Hypoglycemia, Familial, ","intellectual disability
58
30",
Blood diseases,"Hyperinsulinemic Hypoglycemia, Familial, ","seizure
58
30",
Blood diseases,"Hyperinsulinemic Hypoglycemia, Familial, ","muscle weakness
58
30",
Blood diseases,"Hyperinsulinemic Hypoglycemia, Familial, ","hepatomegaly
58
30",
Blood diseases,"Hyperinsulinemic Hypoglycemia, Familial, ","neurodevelopmental delay
58
30",
Blood diseases,"Hyperinsulinemic Hypoglycemia, Familial, ","hypertrophic cardiomyopathy
58
30",
Blood diseases,"Hyperinsulinemic Hypoglycemia, Familial, ","apnea
58
30",
Blood diseases,"Hyperinsulinemic Hypoglycemia, Familial, ","lethargy
58
30",
Blood diseases,"Hyperinsulinemic Hypoglycemia, Familial, ","neonatal hypoglycemia
58
30",
Blood diseases,"Hyperinsulinemic Hypoglycemia, Familial, ","feeding difficulties
58
30",
Blood diseases,"Hyperinsulinemic Hypoglycemia, Familial, ","syncope
58
30",
Blood diseases,"Hyperinsulinemic Hypoglycemia, Familial, ","status epilepticus
58
30",
Blood diseases,"Hyperinsulinemic Hypoglycemia, Familial, ","maternal diabetes
58
30",
Blood diseases,"Hyperinsulinemic Hypoglycemia, Familial, ","loss of consciousness
58
30",
Blood diseases,"Hyperinsulinemic Hypoglycemia, Familial, ","polyphagia
58
30",
Blood diseases,"Hyperinsulinemic Hypoglycemia, Familial, ","infantile muscular hypotonia
58
30",
Blood diseases,"Hyperinsulinemic Hypoglycemia, Familial, ","increased circulating cortisol level
58
30",
Blood diseases,"Hyperinsulinemic Hypoglycemia, Familial, ","hypoglycemic coma
58
30",
Blood diseases,"Hyperinsulinemic Hypoglycemia, Familial, ","multiple pancreatic beta-cell adenomas
58
30",
Blood diseases,"Hyperinsulinemic Hypoglycemia, Familial, ","type i diabetes mellitus
58
30",
Blood diseases,"Hyperinsulinemic Hypoglycemia, Familial, ","nesidioblastosis
30",
Blood diseases,"Hyperinsulinemic Hypoglycemia, Familial, ","hypoglycemia
30",
Blood diseases,"Hyperinsulinemic Hypoglycemia, Familial, ","hyperinsulinemia
58",
Blood diseases,"Hyperinsulinemic Hypoglycemia, Familial, ","abnormality of the nervous system
58",
Blood diseases,"Hyperinsulinemic Hypoglycemia, Familial, ","growth hormone excess
58",
Blood diseases,"Hyperinsulinemic Hypoglycemia, Familial, ","pancreatic islet-cell hyperplasia
30",
Blood diseases,"Hyperinsulinemic Hypoglycemia, Familial, ","ketonuria
58",
Blood diseases,Graft-Versus-Host Disease,"elevated hepatic transaminase
58
30",
Blood diseases,Graft-Versus-Host Disease,"skin erosion
58
30",
Blood diseases,Graft-Versus-Host Disease,"diarrhea
58
30",
Blood diseases,Graft-Versus-Host Disease,"oral ulcer
58
30",
Blood diseases,Graft-Versus-Host Disease,"maculopapular exanthema
58
30",
Blood diseases,Graft-Versus-Host Disease,"chronic hepatitis
58
30",
Blood diseases,Graft-Versus-Host Disease,"stomatitis
58
30",
Blood diseases,Graft-Versus-Host Disease,"arthritis
58
30",
Blood diseases,Graft-Versus-Host Disease,"vomiting
58
30",
Blood diseases,Graft-Versus-Host Disease,"skeletal muscle atrophy
58
30",
Blood diseases,Graft-Versus-Host Disease,"gastrointestinal inflammation
58
30",
Blood diseases,Graft-Versus-Host Disease,"irritability
58
30",
Blood diseases,Graft-Versus-Host Disease,"jaundice
58
30",
Blood diseases,Graft-Versus-Host Disease,"abdominal pain
58
30",
Blood diseases,Graft-Versus-Host Disease,"limited elbow movement
58
30",
Blood diseases,Graft-Versus-Host Disease,"inflammatory abnormality of the eye
58
30",
Blood diseases,Graft-Versus-Host Disease,"hyperbilirubinemia
58
30",
Blood diseases,Graft-Versus-Host Disease,"tachycardia
58
30",
Blood diseases,Graft-Versus-Host Disease,"pneumonia
58
30",
Blood diseases,Graft-Versus-Host Disease,"hepatosplenomegaly
58
30",
Blood diseases,Graft-Versus-Host Disease,"fasciitis
58
30",
Blood diseases,Graft-Versus-Host Disease,"myositis
58
30",
Blood diseases,Graft-Versus-Host Disease,"pulmonary infiltrates
58
30",
Blood diseases,Graft-Versus-Host Disease,"hemophagocytosis
58
30",
Blood diseases,Graft-Versus-Host Disease,"scaling skin
58
30",
Blood diseases,Graft-Versus-Host Disease,"nausea
58
30",
Blood diseases,Graft-Versus-Host Disease,"limited shoulder movement
58
30",
Blood diseases,Graft-Versus-Host Disease,"acute hepatitis
58
30",
Blood diseases,Graft-Versus-Host Disease,"recurrent gastroenteritis
58
30",
Blood diseases,Graft-Versus-Host Disease,"cutaneous sclerotic plaque
58
30",
Blood diseases,Graft-Versus-Host Disease,"lichenoid skin lesion
58
30",
Blood diseases,Graft-Versus-Host Disease,"elevated circulating alkaline phosphatase concentration
30",
Blood diseases,Graft-Versus-Host Disease,"failure to thrive
58
30",
Blood diseases,Graft-Versus-Host Disease,"lipodystrophy
58
30",
Blood diseases,Graft-Versus-Host Disease,"trismus
58
30",
Blood diseases,Graft-Versus-Host Disease,"lymphadenopathy
58
30",
Blood diseases,Graft-Versus-Host Disease,"dupuytren contracture
58
30",
Blood diseases,Graft-Versus-Host Disease,"decreased lacrimation
58
30",
Blood diseases,Graft-Versus-Host Disease,"stiff interphalangeal joints
58
30",
Blood diseases,Graft-Versus-Host Disease,"recurrent infections
58",
Blood diseases,Graft-Versus-Host Disease,"inflammatory abnormality of the skin
58",
Blood diseases,Graft-Versus-Host Disease,"elevated alkaline phosphatase
58",
Blood diseases,"Congenital Disorder of Glycosylation, Type in","seizure
58
30",
Blood diseases,"Congenital Disorder of Glycosylation, Type in","hypotonia
58
30",
Blood diseases,"Congenital Disorder of Glycosylation, Type in","global developmental delay
58
30",
Blood diseases,"Congenital Disorder of Glycosylation, Type in","hearing impairment
58
30",
Blood diseases,"Congenital Disorder of Glycosylation, Type in","arthrogryposis multiplex congenita
58
30",
Blood diseases,"Congenital Disorder of Glycosylation, Type in","failure to thrive
58
30",
Blood diseases,"Congenital Disorder of Glycosylation, Type in","hepatomegaly
58
30",
Blood diseases,"Congenital Disorder of Glycosylation, Type in","microcephaly
58
30",
Blood diseases,"Congenital Disorder of Glycosylation, Type in","visual impairment
58
30",
Blood diseases,"Congenital Disorder of Glycosylation, Type in","short stature
58
30",
Blood diseases,"Congenital Disorder of Glycosylation, Type in","inverted nipples
58
30",
Blood diseases,"Congenital Disorder of Glycosylation, Type in","abnormal bleeding
58
30",
Blood diseases,"Congenital Disorder of Glycosylation, Type in","abnormality of coagulation
58
30",
Blood diseases,"Congenital Disorder of Glycosylation, Type in","feeding difficulties
58
30",
Blood diseases,"Congenital Disorder of Glycosylation, Type in","abnormal thrombosis
58
30",
Blood diseases,"Congenital Disorder of Glycosylation, Type in","ataxia
58
30",
Blood diseases,"Congenital Disorder of Glycosylation, Type in","cerebral cortical atrophy
58
30",
Blood diseases,"Congenital Disorder of Glycosylation, Type in","stroke-like episode
58
30",
Blood diseases,"Congenital Disorder of Glycosylation, Type in","bilateral basal ganglia lesions
58
30",
Blood diseases,"Congenital Disorder of Glycosylation, Type in","hyperintensity of cerebral white matter on mri
58
30",
Blood diseases,"Congenital Disorder of Glycosylation, Type in","abnormal posterior cranial fossa morphology
30",
Blood diseases,"Congenital Disorder of Glycosylation, Type in","spasticity
30",
Blood diseases,"Congenital Disorder of Glycosylation, Type in","hyperreflexia
30",
Blood diseases,"Congenital Disorder of Glycosylation, Type in","short neck
30",
